t,stimulus,x,y,t.stim,subid
120.354,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,538,316,3.73333,ettest1-eye_data Samples.txt
140.618,7af688500c83b5b6e665cffaabddb960_1920x1080.avi,538,358,1.46667,ettest1-eye_data Samples.txt
142.785,7af688500c83b5b6e665cffaabddb960_1920x1080.avi,538,311,3.63333,ettest1-eye_data Samples.txt
8.566,63c34d3a8c9fb074ee3cca74f178a718_1920x1080.avi,539,343,3.96667,ettest1-eye_data Samples.txt
34.03,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,539,532,2.6,ettest1-eye_data Samples.txt
34.063,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,539,555,2.63333,ettest1-eye_data Samples.txt
36.13,195310ba291af69fae67db9a9c5e3503_1920x1080.avi,539,279,0.3,ettest1-eye_data Samples.txt
36.363,195310ba291af69fae67db9a9c5e3503_1920x1080.avi,539,312,0.533333,ettest1-eye_data Samples.txt
85.891,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,539,370,0.7,ettest1-eye_data Samples.txt
118.687,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,539,345,2.06667,ettest1-eye_data Samples.txt
119.454,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,539,341,2.83333,ettest1-eye_data Samples.txt
120.121,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,539,320,3.5,ettest1-eye_data Samples.txt
11.765,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,540,287,2.7,ettest1-eye_data Samples.txt
33.963,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,540,527,2.53333,ettest1-eye_data Samples.txt
72.059,7b710d99eb621ef0a72ba3b5f47d3c62_1920x1080.avi,540,318,0.3,ettest1-eye_data Samples.txt
131.119,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,540,428,0.866667,ettest1-eye_data Samples.txt
140.652,7af688500c83b5b6e665cffaabddb960_1920x1080.avi,540,351,1.5,ettest1-eye_data Samples.txt
157.75,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,540,291,0.6,ettest1-eye_data Samples.txt
11.933,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,541,297,2.86667,ettest1-eye_data Samples.txt
33.83,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,541,510,2.4,ettest1-eye_data Samples.txt
34.896,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,541,387,3.46667,ettest1-eye_data Samples.txt
66.66,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,541,284,3.96667,ettest1-eye_data Samples.txt
85.558,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,541,292,0.366667,ettest1-eye_data Samples.txt
86.158,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,541,306,0.966667,ettest1-eye_data Samples.txt
106.089,2551788d6aa340fa05d317c7440b10f6_1920x1080.avi,541,285,2.8,ettest1-eye_data Samples.txt
119.554,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,541,347,2.93333,ettest1-eye_data Samples.txt
140.552,7af688500c83b5b6e665cffaabddb960_1920x1080.avi,541,361,1.4,ettest1-eye_data Samples.txt
118.621,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,542,349,2,ettest1-eye_data Samples.txt
119.187,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,542,363,2.56667,ettest1-eye_data Samples.txt
8.633,63c34d3a8c9fb074ee3cca74f178a718_1920x1080.avi,543,346,4.03333,ettest1-eye_data Samples.txt
12.532,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,544,314,3.46667,ettest1-eye_data Samples.txt
12.565,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,544,309,3.5,ettest1-eye_data Samples.txt
12.965,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,544,299,3.9,ettest1-eye_data Samples.txt
33.73,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,544,513,2.3,ettest1-eye_data Samples.txt
33.796,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,544,505,2.36667,ettest1-eye_data Samples.txt
85.691,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,544,310,0.5,ettest1-eye_data Samples.txt
86.224,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,544,305,1.03333,ettest1-eye_data Samples.txt
118.087,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,544,341,1.46667,ettest1-eye_data Samples.txt
118.587,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,544,358,1.96667,ettest1-eye_data Samples.txt
145.651,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,544,341,2.06667,ettest1-eye_data Samples.txt
157.783,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,544,293,0.633333,ettest1-eye_data Samples.txt
11.999,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,545,286,2.93333,ettest1-eye_data Samples.txt
66.726,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,545,287,4.03333,ettest1-eye_data Samples.txt
80.858,090377ceeb24fe42f0b74d558463cdbb_1920x1080.avi,545,330,0.266667,ettest1-eye_data Samples.txt
85.591,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,545,298,0.4,ettest1-eye_data Samples.txt
85.658,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,545,300,0.466667,ettest1-eye_data Samples.txt
86.058,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,545,320,0.866667,ettest1-eye_data Samples.txt
106.055,2551788d6aa340fa05d317c7440b10f6_1920x1080.avi,545,288,2.76667,ettest1-eye_data Samples.txt
122.52,418293be3d9ffdbf88c35ae7635a445c_1920x1080.avi,545,346,1.26667,ettest1-eye_data Samples.txt
157.65,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,545,289,0.5,ettest1-eye_data Samples.txt
157.817,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,545,296,0.666667,ettest1-eye_data Samples.txt
157.983,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,545,295,0.833333,ettest1-eye_data Samples.txt
12.999,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,546,303,3.93333,ettest1-eye_data Samples.txt
117.954,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,546,339,1.33333,ettest1-eye_data Samples.txt
157.883,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,546,294,0.733333,ettest1-eye_data Samples.txt
157.917,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,546,297,0.766667,ettest1-eye_data Samples.txt
24.164,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,547,284,1.63333,ettest1-eye_data Samples.txt
24.264,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,547,278,1.73333,ettest1-eye_data Samples.txt
85.991,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,547,310,0.8,ettest1-eye_data Samples.txt
86.324,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,547,301,1.13333,ettest1-eye_data Samples.txt
86.757,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,547,300,1.56667,ettest1-eye_data Samples.txt
118.054,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,547,347,1.43333,ettest1-eye_data Samples.txt
157.85,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,547,290,0.7,ettest1-eye_data Samples.txt
12.499,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,548,314,3.43333,ettest1-eye_data Samples.txt
24.197,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,548,283,1.66667,ettest1-eye_data Samples.txt
66.76,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,548,291,4.06667,ettest1-eye_data Samples.txt
85.958,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,548,339,0.766667,ettest1-eye_data Samples.txt
86.258,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,548,303,1.06667,ettest1-eye_data Samples.txt
118.121,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,548,346,1.5,ettest1-eye_data Samples.txt
0.6,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,549,571,0.633333,ettest1-eye_data Samples.txt
85.624,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,549,301,0.433333,ettest1-eye_data Samples.txt
86.358,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,549,306,1.16667,ettest1-eye_data Samples.txt
88.824,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,549,292,3.63333,ettest1-eye_data Samples.txt
85.924,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,550,315,0.733333,ettest1-eye_data Samples.txt
119.487,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,550,347,2.86667,ettest1-eye_data Samples.txt
9.566,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,551,291,0.5,ettest1-eye_data Samples.txt
86.291,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,551,300,1.1,ettest1-eye_data Samples.txt
86.391,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,551,300,1.2,ettest1-eye_data Samples.txt
100.223,7b3f72d3264160acd9cfd968bd8b2972_1920x1080.avi,551,436,1.53333,ettest1-eye_data Samples.txt
120.254,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,551,317,3.63333,ettest1-eye_data Samples.txt
148.818,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,551,319,0.533333,ettest1-eye_data Samples.txt
157.517,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,551,301,0.366667,ettest1-eye_data Samples.txt
157.95,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,551,293,0.8,ettest1-eye_data Samples.txt
11.133,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,552,340,2.06667,ettest1-eye_data Samples.txt
11.699,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,552,289,2.63333,ettest1-eye_data Samples.txt
24.897,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,552,255,2.36667,ettest1-eye_data Samples.txt
86.024,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,552,313,0.833333,ettest1-eye_data Samples.txt
106.022,2551788d6aa340fa05d317c7440b10f6_1920x1080.avi,552,290,2.73333,ettest1-eye_data Samples.txt
118.154,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,552,345,1.53333,ettest1-eye_data Samples.txt
12.032,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,553,281,2.96667,ettest1-eye_data Samples.txt
24.231,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,553,291,1.7,ettest1-eye_data Samples.txt
33.763,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,553,511,2.33333,ettest1-eye_data Samples.txt
157.55,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,553,296,0.4,ettest1-eye_data Samples.txt
157.617,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,553,292,0.466667,ettest1-eye_data Samples.txt
24.931,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,554,254,2.4,ettest1-eye_data Samples.txt
33.63,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,554,510,2.2,ettest1-eye_data Samples.txt
66.793,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,554,294,4.1,ettest1-eye_data Samples.txt
86.458,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,554,298,1.26667,ettest1-eye_data Samples.txt
120.154,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,554,319,3.53333,ettest1-eye_data Samples.txt
120.287,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,554,316,3.66667,ettest1-eye_data Samples.txt
11.066,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,555,350,2,ettest1-eye_data Samples.txt
24.864,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,555,257,2.33333,ettest1-eye_data Samples.txt
33.696,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,555,509,2.26667,ettest1-eye_data Samples.txt
34.863,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,555,390,3.43333,ettest1-eye_data Samples.txt
119.521,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,555,348,2.9,ettest1-eye_data Samples.txt
158.017,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,555,292,0.866667,ettest1-eye_data Samples.txt
158.05,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,555,290,0.9,ettest1-eye_data Samples.txt
10.332,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,556,277,1.26667,ettest1-eye_data Samples.txt
10.366,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,556,275,1.3,ettest1-eye_data Samples.txt
24.297,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,556,283,1.76667,ettest1-eye_data Samples.txt
86.424,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,556,295,1.23333,ettest1-eye_data Samples.txt
118.554,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,556,379,1.93333,ettest1-eye_data Samples.txt
157.483,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,556,307,0.333333,ettest1-eye_data Samples.txt
158.217,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,556,281,1.06667,ettest1-eye_data Samples.txt
158.25,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,556,281,1.1,ettest1-eye_data Samples.txt
11.165,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,557,322,2.1,ettest1-eye_data Samples.txt
12.465,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,557,306,3.4,ettest1-eye_data Samples.txt
13.032,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,557,294,3.96667,ettest1-eye_data Samples.txt
158.283,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,557,278,1.13333,ettest1-eye_data Samples.txt
158.317,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,557,285,1.16667,ettest1-eye_data Samples.txt
24.831,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,558,260,2.3,ettest1-eye_data Samples.txt
12.432,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,559,312,3.36667,ettest1-eye_data Samples.txt
24.731,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,559,260,2.2,ettest1-eye_data Samples.txt
34.73,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,559,463,3.3,ettest1-eye_data Samples.txt
34.763,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,559,453,3.33333,ettest1-eye_data Samples.txt
86.658,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,559,302,1.46667,ettest1-eye_data Samples.txt
118.021,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,559,348,1.4,ettest1-eye_data Samples.txt
118.221,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,559,341,1.6,ettest1-eye_data Samples.txt
157.417,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,559,302,0.266667,ettest1-eye_data Samples.txt
10.232,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,560,282,1.16667,ettest1-eye_data Samples.txt
10.299,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,560,279,1.23333,ettest1-eye_data Samples.txt
12.099,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,560,279,3.03333,ettest1-eye_data Samples.txt
24.331,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,560,283,1.8,ettest1-eye_data Samples.txt
24.764,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,560,265,2.23333,ettest1-eye_data Samples.txt
34.796,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,560,444,3.36667,ettest1-eye_data Samples.txt
86.491,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,560,294,1.3,ettest1-eye_data Samples.txt
86.691,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,560,297,1.5,ettest1-eye_data Samples.txt
10.199,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,561,281,1.13333,ettest1-eye_data Samples.txt
13.065,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,561,293,4,ettest1-eye_data Samples.txt
66.86,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,561,299,4.16667,ettest1-eye_data Samples.txt
66.893,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,561,299,4.2,ettest1-eye_data Samples.txt
66.926,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,561,302,4.23333,ettest1-eye_data Samples.txt
86.524,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,561,298,1.33333,ettest1-eye_data Samples.txt
86.724,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,561,299,1.53333,ettest1-eye_data Samples.txt
120.321,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,561,319,3.7,ettest1-eye_data Samples.txt
11.099,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,562,315,2.03333,ettest1-eye_data Samples.txt
11.199,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,562,335,2.13333,ettest1-eye_data Samples.txt
24.364,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,562,277,1.83333,ettest1-eye_data Samples.txt
24.431,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,562,268,1.9,ettest1-eye_data Samples.txt
24.597,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,562,270,2.06667,ettest1-eye_data Samples.txt
86.624,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,562,299,1.43333,ettest1-eye_data Samples.txt
158.117,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,562,285,0.966667,ettest1-eye_data Samples.txt
158.183,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,562,278,1.03333,ettest1-eye_data Samples.txt
10.266,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,563,282,1.2,ettest1-eye_data Samples.txt
11.665,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,563,287,2.6,ettest1-eye_data Samples.txt
13.099,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,563,290,4.03333,ettest1-eye_data Samples.txt
24.397,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,563,269,1.86667,ettest1-eye_data Samples.txt
66.826,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,563,298,4.13333,ettest1-eye_data Samples.txt
66.96,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,563,299,0,ettest1-eye_data Samples.txt
158.15,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,563,280,1,ettest1-eye_data Samples.txt
12.365,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,564,298,3.3,ettest1-eye_data Samples.txt
24.664,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,564,264,2.13333,ettest1-eye_data Samples.txt
86.591,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,564,297,1.4,ettest1-eye_data Samples.txt
157.583,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,564,299,0.433333,ettest1-eye_data Samples.txt
158.083,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,564,287,0.933333,ettest1-eye_data Samples.txt
12.065,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,565,285,3,ettest1-eye_data Samples.txt
12.399,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,565,313,3.33333,ettest1-eye_data Samples.txt
24.697,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,565,267,2.16667,ettest1-eye_data Samples.txt
34.663,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,565,501,3.23333,ettest1-eye_data Samples.txt
118.187,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,565,338,1.56667,ettest1-eye_data Samples.txt
118.521,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,565,335,1.9,ettest1-eye_data Samples.txt
120.187,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,565,320,3.56667,ettest1-eye_data Samples.txt
11.332,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,566,317,2.26667,ettest1-eye_data Samples.txt
13.132,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,566,282,4.06667,ettest1-eye_data Samples.txt
24.797,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,566,263,2.26667,ettest1-eye_data Samples.txt
34.696,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,566,487,3.26667,ettest1-eye_data Samples.txt
34.83,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,566,411,3.4,ettest1-eye_data Samples.txt
86.557,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,566,295,1.36667,ettest1-eye_data Samples.txt
118.254,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,566,344,1.63333,ettest1-eye_data Samples.txt
12.332,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,567,300,3.26667,ettest1-eye_data Samples.txt
13.165,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,567,282,4.1,ettest1-eye_data Samples.txt
24.497,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,567,266,1.96667,ettest1-eye_data Samples.txt
24.564,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,567,272,2.03333,ettest1-eye_data Samples.txt
24.631,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,567,270,2.1,ettest1-eye_data Samples.txt
9.599,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,568,291,0.533333,ettest1-eye_data Samples.txt
12.132,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,568,283,3.06667,ettest1-eye_data Samples.txt
11.232,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,569,327,2.16667,ettest1-eye_data Samples.txt
11.365,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,569,309,2.3,ettest1-eye_data Samples.txt
76.559,728db2b054c3d1304ac6a66165cb0b80_1920x1080.avi,569,303,0.4,ettest1-eye_data Samples.txt
120.221,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,569,320,3.6,ettest1-eye_data Samples.txt
11.265,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,570,319,2.2,ettest1-eye_data Samples.txt
11.632,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,570,299,2.56667,ettest1-eye_data Samples.txt
33.363,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,570,496,1.93333,ettest1-eye_data Samples.txt
11.599,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,571,297,2.53333,ettest1-eye_data Samples.txt
11.399,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,572,311,2.33333,ettest1-eye_data Samples.txt
24.464,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,572,266,1.93333,ettest1-eye_data Samples.txt
24.531,f0676bf5aaee3f0016fb5ca70a8b96ec_1920x1080.avi,572,264,2,ettest1-eye_data Samples.txt
67.326,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,572,306,0.0333333,ettest1-eye_data Samples.txt
118.288,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,572,359,1.66667,ettest1-eye_data Samples.txt
131.619,62ba7a44a976837da1b6d07597873b09_1920x1080.avi,572,288,1.36667,ettest1-eye_data Samples.txt
157.45,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,572,301,0.3,ettest1-eye_data Samples.txt
11.499,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,573,299,2.43333,ettest1-eye_data Samples.txt
14.132,7b4374d3886c593d6110b64dc36198ac_1920x1080.avi,573,285,0.433333,ettest1-eye_data Samples.txt
33.43,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,573,496,2,ettest1-eye_data Samples.txt
145.951,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,573,321,2.36667,ettest1-eye_data Samples.txt
10.166,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,574,283,1.1,ettest1-eye_data Samples.txt
12.165,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,574,300,3.1,ettest1-eye_data Samples.txt
12.299,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,574,302,3.23333,ettest1-eye_data Samples.txt
67.36,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,574,303,0.0666667,ettest1-eye_data Samples.txt
81.325,090377ceeb24fe42f0b74d558463cdbb_1920x1080.avi,574,511,0.733333,ettest1-eye_data Samples.txt
11.432,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,575,304,2.36667,ettest1-eye_data Samples.txt
9.866,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,576,276,0.8,ettest1-eye_data Samples.txt
9.899,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,576,271,0.833333,ettest1-eye_data Samples.txt
13.199,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,576,276,4.13333,ettest1-eye_data Samples.txt
13.232,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,576,271,4.16667,ettest1-eye_data Samples.txt
13.265,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,576,273,4.2,ettest1-eye_data Samples.txt
13.299,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,576,272,4.23333,ettest1-eye_data Samples.txt
13.365,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,576,272,0,ettest1-eye_data Samples.txt
13.999,7b4374d3886c593d6110b64dc36198ac_1920x1080.avi,576,276,0.3,ettest1-eye_data Samples.txt
14.032,7b4374d3886c593d6110b64dc36198ac_1920x1080.avi,576,282,0.333333,ettest1-eye_data Samples.txt
11.299,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,577,325,2.23333,ettest1-eye_data Samples.txt
12.232,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,577,299,3.16667,ettest1-eye_data Samples.txt
33.063,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,577,485,1.63333,ettest1-eye_data Samples.txt
159.85,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,577,339,2.7,ettest1-eye_data Samples.txt
8.499,63c34d3a8c9fb074ee3cca74f178a718_1920x1080.avi,578,353,3.9,ettest1-eye_data Samples.txt
14.099,7b4374d3886c593d6110b64dc36198ac_1920x1080.avi,578,285,0.4,ettest1-eye_data Samples.txt
67.393,5ab52a137bbc7d68ac7798cef58f09cb_1920x1080.avi,578,298,0.1,ettest1-eye_data Samples.txt
159.716,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,578,329,2.56667,ettest1-eye_data Samples.txt
8.532,63c34d3a8c9fb074ee3cca74f178a718_1920x1080.avi,579,349,3.93333,ettest1-eye_data Samples.txt
9.966,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,579,274,0.9,ettest1-eye_data Samples.txt
10.999,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,579,310,1.93333,ettest1-eye_data Samples.txt
12.199,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,579,303,3.13333,ettest1-eye_data Samples.txt
13.332,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,579,273,4.26667,ettest1-eye_data Samples.txt
119.321,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,579,340,2.7,ettest1-eye_data Samples.txt
